Car Name,Condition,Mileage,Engine Type,Rating,Price,Location,Year
2011 Toyota Rav4,foreign,98000.0,4-cylinder,4.2,"₦ 16,015,000","Lagos, Ipaja",2011
2013 Toyota Corolla,local,60272.0,4-cylinder,4.0,"₦ 9,030,000","Abuja, Kubwa Express",2013
2008 Lexus ES 350,foreign,125000.0,6-cylinder,4.2,"₦ 14,015,000","Lagos, Ipaja",2008
2012 Toyota camry,foreign,11000.0,4-cylinder,4.0,"₦ 15,030,000","Lagos, Lekki",2012
2022 Toyota Highlander,foreign,71000.0,6-cylinder,4.3,"₦ 85,015,000","Lagos, Lekki",2022
2020 Toyota Rav4,foreign,83000.0,4-cylinder,4.2,"₦ 48,015,000","Lagos, Ipaja",2020
2015 Mercedes-Benz C 300,local,82000.0,4-cylinder,,"₦ 18,030,000","Abuja, Gwarinpa",2015
2011 Toyota Camry,foreign,108000.0,4-cylinder,3.1,"₦ 12,515,000","Lagos, Ipaja",2011
2013 Toyota Corolla,foreign,123652.0,4-cylinder,4.2,"₦ 11,000,000","Lagos, Okota",2013
2014 Toyota Avalon,foreign,108118.0,6-cylinder,,"₦ 20,515,000","Lagos, Ojodu Berger",2014
2011 Toyota Camry,local,17000.0,4-cylinder,4.0,"₦ 11,515,000","Abuja, Kubuwa Expressway",2011
2014 Toyota Camry,foreign,124000.0,4-cylinder,,"₦ 14,615,000","Lagos, Berger",2014
2017 Honda Accord,foreign,60000.0,4-cylinder,,"₦ 18,000,000","Abuja, Gwarinpa",2017
2011 Lexus GS 460,foreign,136000.0,8-cylinder,4.4,"₦ 36,015,000","Lagos, Alimosho",2011
2011 Hyundai Sonata,local,53437.0,4-cylinder,3.0,"₦ 7,530,000","Abuja, Nyanya",2011
2009 Honda Pilot,local,146643.0,6-cylinder,,"₦ 7,530,000","Lagos, Ogudu",2009
2016 Lexus RX 350,local,4000.0,6-cylinder,4.0,"₦ 34,015,000","Lagos, Ikeja",2016
2021 Dodge Charger,foreign,51000.0,6-cylinder,4.4,"₦ 65,045,000","Lagos, Ikeja",2021
2013 Lexus ES 350,local,149000.0,6-cylinder,3.4,"₦ 22,030,000","Lagos, Abule Egba",2013
2010 Mercedes-Benz GLK 350,foreign,58408.0,4-cylinder,4.0,"₦ 16,030,000","Lagos, Festac",2010
2015 Hyundai Sonata,foreign,52195.0,4-cylinder,,"₦ 15,530,000","Lagos, Festac",2015
2015 Hyundai Sonata,foreign,16000.0,4-cylinder,3.0,"₦ 17,045,000","Lagos, Ikate, Lekki",2015
2013 Toyota Avalon,foreign,82000.0,6-cylinder,4.0,"₦ 20,515,000","Abuja, Kubwa Express",2013
2014 Hyundai Santa FE,local,142000.0,4-cylinder,4.0,"₦ 22,030,000","Abuja, CBD",2014
2014 Hyundai Elantra,foreign,77050.0,4-cylinder,4.0,"₦ 12,015,000","Kano, Bagwai",2014
2012 Toyota Camry,local,71457.0,4-cylinder,,"₦ 11,415,000","Lagos, Iju",2012
2011 Ford Edge,local,91000.0,6-cylinder,,"₦ 7,530,000","Lagos, Iju",2011
2010 Toyota Corolla,local,27961.0,4-cylinder,3.0,"₦ 7,515,000","Niger, Rijau",2010
2019 Toyota Camry,foreign,34796.0,4-cylinder,,"₦ 30,015,000","Lagos, Ojota",2019
2010 Acura ZDX,local,104390.0,6-cylinder,4.0,"₦ 11,530,000","Lagos, Satellite Town",2010
2010 Toyota Hiace,foreign,44000.0,8-cylinder,4.0,"₦ 17,015,000","Lagos, Mushin",2010
2007 Toyota Camry,foreign,108118.0,4-cylinder,4.0,"₦ 6,230,000","Lagos, Ikorodu",2007
2016 Mercedes-Benz GLE 43 AMG,foreign,62137.0,6-cylinder,4.0,"₦ 85,015,000","Lagos, Agege",2016
2014 Lexus RX 350,foreign,93205.0,6-cylinder,,"₦ 26,015,000","Lagos, Akowonjo",2014
2023 Toyota Hilux,new,61515.0,4-cylinder,5.0,"₦ 72,000,000","Ikeja,Lagos, Ikeja",2023
2012 Toyota Camry,foreign,197000.0,6-cylinder,,"₦ 15,015,000","Lagos, Apapa",2012
2022 JEEP Gladiator,local,12000.0,6-cylinder,4.0,"₦ 97,030,000","Abuja, CBD",2022
2011 Honda Accord,local,53437.0,4-cylinder,,"₦ 6,115,000","Lagos, Surulere",2011
2011 Toyota Highlander,foreign,50000.0,6-cylinder,4.0,"₦ 20,030,000","Lagos, Egbeda",2011
2012 Lexus RX 350,foreign,75000.0,6-cylinder,4.5,"₦ 23,665,000","Lagos, Gbagada",2012
2013 Toyota RAV 4,foreign,29000.0,4-cylinder,4.4,"₦ 22,015,000","Lagos, Ikeja Gra",2013
2015 Toyota Highlander,foreign,64000.0,6-cylinder,4.2,"₦ 34,000,000","Lagos, Ikeja",2015
2016 Toyota Highlander,foreign,121000.0,6-cylinder,4.4,"₦ 35,015,000","Lagos, Ikeja",2016
2018 Mercedes-Benz GLC 300,foreign,47000.0,4-cylinder,4.4,"₦ 49,515,000","Lagos, Ikeja",2018
2016 Mercedes-Benz GLE 350,foreign,148000.0,6-cylinder,4.2,"₦ 47,015,000","Lagos, Mangoro",2016
"2012 Hyundai SONATA 2,0L BVA GL",foreign,120000.0,4-cylinder,4.4,"₦ 13,015,000","Lagos, Ago",2012
2023 Toyota Highlander,local,7456.0,6-cylinder,3.0,"₦ 70,045,000","Lagos, Ikate",2023
2011 Toyota Corolla,foreign,139000.0,4-cylinder,2.8,"₦ 12,515,000","Lagos, Akoka",2011
2013 Toyota Venza,local,128000.0,4-cylinder,3.4,"₦ 23,015,000","Lagos, Ago",2013
2017 Toyota Highlander,foreign,157000.0,6-cylinder,4.3,"₦ 37,815,000","Lagos, Gbagada",2017
2016 Hyundai Santa Fe,foreign,162000.0,4-cylinder,4.2,"₦ 16,765,000","Lagos, Mile 2",2016
2016 Toyota Highlander,foreign,96000.0,6-cylinder,4.4,"₦ 35,515,000","Lagos, Berger Mkt",2016
2012 Lexus GX 460,foreign,135000.0,8-cylinder,4.4,"₦ 45,830,000","Lagos, Berger Mkt",2012
2016 Lexus RX 350,foreign,150000.0,6-cylinder,4.2,"₦ 50,015,000","Lagos, Ago",2016
2018 Mercedes-Benz GLE 350,foreign,111000.0,6-cylinder,,"₦ 45,015,000","Abuja, CBD",2018
2019 Lexus RX 350,local,31000.0,6-cylinder,4.0,"₦ 43,030,000","Lagos, Surulere",2019
2024 Toyota Hilux,new,3000.0,6-cylinder,4.0,"₦ 105,015,000","Abuja, Katampe",2024
2020 Mercedes-Benz GLB 250,foreign,42000.0,4-cylinder,4.0,"₦ 68,030,000","Lagos, Surulere",2020
2017 Honda Accord,foreign,15534.0,4-cylinder,4.5,"₦ 21,515,000","Lagos, Ogudu",2017
2016 Toyota Rav4,foreign,19262.0,4-cylinder,4.5,"₦ 29,015,000","Lagos, Ogudu",2016
2007 Honda Accord,local,193246.0,4-cylinder,4.0,"₦ 3,230,000","Abuja, Kubwa Express",2007
2012 Toyota Camry,foreign,75000.0,6-cylinder,4.4,"₦ 15,815,000","Lagos, Ilupeju",2012
2014 Honda Accord,local,103000.0,6-cylinder,,"₦ 9,415,000","Alimosho,Lagos, Alimosho",2014
2007 Toyota Yaris,local,11184.0,4-cylinder,4.0,"₦ 4,630,000","Lagos, Isolo",2007
2008 Honda Accord,local,178000.0,4-cylinder,4.0,"₦ 5,130,000","Lagos, Mushin",2008
2014 Volvo XC90,local,84000.0,6-cylinder,3.0,"₦ 17,530,000","Lagos, Ikeja",2014
2009 Honda Civic,foreign,85000.0,4-cylinder,4.0,"₦ 8,915,000","Abuja, Lokogoma",2009
2007 BMW X1,foreign,40000.0,4-cylinder,4.0,"₦ 7,530,000","Abuja, CBD",2007
2014 Mercedes-Benz GLK 350,local,175000.0,6-cylinder,3.3,"₦ 19,115,000","Lagos, Ikeja",2014
2015 Toyota camry,local,87000.0,3-cylinder,4.0,"₦ 15,015,000","Lagos, Isolo",2015
2013 Toyota Highlander,foreign,102526.0,6-cylinder,,"₦ 22,515,000","Lagos, Berger Market",2013
2015 Lexus GX 460,local,59000.0,8-cylinder,4.0,"₦ 40,015,000","Ogun, Abeokuta South",2015
2023 Cadillac Escalade,foreign,10000.0,6-cylinder,4.0,"₦ 450,014,976","Abuja, Jahi",2023
2011 Hyundai Sonata,local,134000.0,4-cylinder,3.0,"₦ 12,030,000","Lagos, Ogba",2011
2012 Lexus GX 460,foreign,85000.0,8-cylinder,,"₦ 35,515,000","Lagos, Ikate, Lekki",2012
2007 Toyota camry,local,146000.0,4-cylinder,4.0,"₦ 6,560,000","Lagos, Akoka",2007
2013 Toyota Camry,foreign,122000.0,4-cylinder,,"₦ 14,615,000","Lagos, Berger",2013
2015 Lexus RX 350,foreign,75000.0,6-cylinder,4.5,"₦ 32,115,000","Lagos, Ikeja",2015
2018 Lexus GX 460,local,110000.0,8-cylinder,3.2,"₦ 45,015,000","Abuja, Airport Junction Citec",2018
2015 Toyota Highlander,foreign,81000.0,6-cylinder,,"₦ 30,500,000","Lagos, Lagos Mainland",2015
2013 Toyota Scion,foreign,75000.0,4-cylinder,4.5,"₦ 13,815,000","Lagos, Anthony",2013
2006 Toyota Sienna,foreign,129000.0,6-cylinder,4.0,"₦ 10,945,000","Lagos, Isolo",2006
2012 Toyota Camry,foreign,93205.0,4-cylinder,4.0,"₦ 14,530,000","Lagos, Ikeja",2012
2013 Toyota corolla,foreign,99419.0,4-cylinder,4.0,"₦ 13,030,000","Lagos, Sangotedo, Lekki",2013
2012 Toyota Camry,local,252000.0,6-cylinder,3.0,"₦ 16,515,000","Lagos, Ojudu Berger",2012
2007 Toyota Yaris,local,73321.0,4-cylinder,,"₦ 6,030,000","Lagos, Ogba",2007
2017 Mercedes-Benz GLE 350,foreign,117000.0,6-cylinder,4.0,"₦ 45,030,000","Abuja, CBD",2017
2019 Toyota Corolla,foreign,145000.0,4-cylinder,4.3,"₦ 19,015,000","Lagos, Agege",2019
2015 Hyundai Santa Fe,local,73321.0,4-cylinder,4.4,"₦ 17,000,000","Lagos, Ikeja",2015
2010 Toyota Landcruiser Prado,local,124274.0,6-cylinder,,"₦ 42,030,000","Lagos, Ipaja",2010
2018 Lexus RX 350,foreign,35000.0,6-cylinder,4.4,"₦ 56,015,000","Lagos, Ilupeju",2018
2016 Mercedes-Benz GL 450,foreign,70000.0,6-cylinder,4.4,"₦ 43,015,000","Lagos, Ago",2016
2016 Mercedes-Benz GLE 450,local,77050.0,6-cylinder,3.0,"₦ 71,030,000","Lagos, Jakande, Lekki",2016
2010 Lexus ES 350,foreign,135000.0,6-cylinder,4.4,"₦ 14,665,000","Lagos, Berger Mkt",2010
2019 Toyota Corolla,foreign,131000.0,4-cylinder,4.2,"₦ 19,015,000","Lagos, New road, Lekki",2019
2014 Toyota Corolla,local,85000.0,4-cylinder,4.0,"₦ 14,015,000","Lagos, Lagos Ibadan Express Way",2014
2015 Nissan Altima,foreign,1864.0,2-cylinder,4.0,"₦ 12,045,000","Lagos, Sangotedo, Lekki",2015
2017 Toyota Land Cruiser,local,481562.0,6-cylinder,4.0,"₦ 70,030,000","Lagos, Ogba",2017
2008 Honda Accord,foreign,121000.0,4-cylinder,,"₦ 10,215,000","Lagos, Ago",2008
2015 Acura TLX,foreign,113000.0,4-cylinder,,"₦ 20,015,000","Lagos, Ago",2015
2021 Lexus RX 350,foreign,84000.0,6-cylinder,4.2,"₦ 68,015,000","Lagos, Mangoro",2021
2005 Toyota camry,local,62137.0,4-cylinder,4.0,"₦ 4,030,000","Lagos, Abule Egba",2005
2010 Toyota Venza,local,80778.0,4-cylinder,3.5,"₦ 20,245,000","Lagos, Jakande, Lekki",2010
2011 Toyota Corolla,foreign,105000.0,4-cylinder,4.3,"₦ 13,015,000","Lagos, Ago",2011
2010 Lexus GX 460,local,93827.0,8-cylinder,5.0,"₦ 28,015,000","Lagos, Ogba",2010
2007 Toyota Sienna,foreign,252276.0,6-cylinder,4.0,"₦ 12,930,000","Lagos, Ipaja",2007
2018 Toyota Camry,foreign,80000.0,4-cylinder,4.4,"₦ 28,530,000","Lagos, Lagos Island",2018
2016 Toyota Highlander,foreign,200000.0,6-cylinder,,"₦ 28,730,000","Lagos, Lagos Island",2016
2015 Mercedes-Benz GL 450,foreign,48000.0,8-cylinder,4.5,"₦ 37,515,000","Lagos, New road, Lekki",2015
2020 Toyota Camry,foreign,54000.0,6-cylinder,,"₦ 39,015,000","Abuja, Kubwa Express",2020
2012 Toyota Sienna,foreign,44738.0,6-cylinder,4.4,"₦ 22,015,000","Port Harcourt, Rumuomasi",2012
2015 Mercedes-Benz GLA 250,foreign,161000.0,4-cylinder,4.2,"₦ 31,015,000","Lagos, Ago",2015
2014 Toyota RAV 4,foreign,96000.0,4-cylinder,4.5,"₦ 21,515,000","Lagos, Ago",2014
2013 Hyundai Sonata,local,6835.0,4-cylinder,3.0,"₦ 13,015,000","Lagos, Ajah",2013
2013 Toyota Camry,foreign,105000.0,4-cylinder,4.4,"₦ 14,700,000","Lagos, Ago",2013
2009 Toyota Matrix,local,93205.0,4-cylinder,,"₦ 7,530,000","Lagos, Abule Egba",2009
2016 Toyota Hilux,foreign,47000.0,4-cylinder,4.4,"₦ 62,515,000","Lagos, Amuwo-Odofin",2016
2005 Toyota Hiace,foreign,142000.0,4-cylinder,4.3,"₦ 11,665,000","Lagos, Berger Mkt",2005
2020 Lexus LS 500,foreign,18000.0,8-cylinder,4.4,"₦ 98,665,000","Lagos, Berger Mkt",2020
2014 Mercedes-Benz ML 350,foreign,40000.0,6-cylinder,4.0,"₦ 28,015,000","Abuja, CBD",2014
2020 Toyota RAV 4,foreign,32932.0,4-cylinder,4.5,"₦ 46,015,000","Lagos, New road, Lekki",2020
2019 Toyota Camry,foreign,51000.0,4-cylinder,,"₦ 32,515,000","Lagos, New road, Lekki",2019
2009 Toyota Camry,foreign,6213.0,4-cylinder,,"₦ 10,930,000","Lagos, Apapa",2009
2012 Toyota Highlander,foreign,136000.0,6-cylinder,,"₦ 22,515,000","Lagos, Ago",2012
2008 Nissan Rogue,local,160000.0,4-cylinder,3.5,"₦ 6,000,000","Lagos, Lagos Mainland",2008
2010 Honda Accord Crosstour,local,0.0,2-cylinder,,"₦ 10,045,000","Lagos, Ajah",2010
2016 Mercedes-Benz GLA 250,local,62137.0,4-cylinder,3.0,"₦ 29,015,000","Lagos, Agege",2016
2013 Toyota Venza,foreign,81000.0,4-cylinder,4.4,"₦ 19,315,000","Lagos, Jakande, Lekki",2013
2015 Toyota Tundra,local,62137.0,8-cylinder,4.0,"₦ 28,030,000","Lagos, Ogba",2015
2014 Toyota Venza,foreign,87000.0,4-cylinder,4.5,"₦ 23,515,000","Lagos, Yaba",2014
2007 Toyota Hiace,foreign,68000.0,4-cylinder,,"₦ 19,865,000","Lagos, Berger Mkt",2007
2007 Nissan Urvan,foreign,165000.0,4-cylinder,4.4,"₦ 17,665,000","Lagos, Berger Mkt",2007
2007 Toyota Hiace,foreign,65000.0,4-cylinder,4.4,"₦ 19,865,000","Lagos, Berger Mkt",2007
2009 Toyota Camry,local,60894.0,4-cylinder,4.0,"₦ 6,045,000","Abuja, Nyanya",2009
2007 Toyota Hiace,foreign,58000.0,4-cylinder,4.3,"₦ 19,765,000","Lagos, Berger Mkt",2007
2007 Toyota Hiace,foreign,53000.0,4-cylinder,4.4,"₦ 19,665,000","Lagos, Berger Mkt",2007
2007 Toyota Hiace,foreign,53000.0,4-cylinder,,"₦ 19,665,000","Lagos, Berger Mkt",2007
2017 Mercedes-Benz GLC 300,local,111000.0,6-cylinder,4.0,"₦ 31,030,000","Abuja, Kubuwa Expressway",2017
2017 Mercedes-Benz GLE 43 AMG,foreign,42253.0,6-cylinder,4.5,"₦ 75,015,000","Port Harcourt, Town",2017
2013 Lexus ES 350,foreign,84000.0,6-cylinder,,"₦ 23,515,000","Lagos, Egbeda",2013
2014 Toyota Camry,foreign,85000.0,4-cylinder,4.4,"₦ 14,530,000","Lagos, Agege",2014
2013 Hyundai Elantra,foreign,84000.0,4-cylinder,4.4,"₦ 13,815,000","Lagos, Magodo",2013
2018 Toyota camry,foreign,32311.0,6-cylinder,,"₦ 39,015,000","Abuja, Kubuwa Expressway",2018
2010 Toyota Camry,local,121000.0,4-cylinder,,"₦ 8,915,000","Lagos, Surulere",2010
2013 Hyundai Sonata,foreign,85000.0,4-cylinder,4.4,"₦ 12,865,000","Lagos, Ilupeju",2013
2013 Toyota Hiace,foreign,56000.0,4-cylinder,4.0,"₦ 19,615,000","Lagos, Berger Mkt",2013
2021 Toyota Camry,foreign,75185.0,4-cylinder,4.0,"₦ 47,030,000","Abuja, CBD",2021
2017 Lexus RX 350,foreign,47000.0,6-cylinder,,"₦ 85,030,000","Abuja, Gudu District",2017
2009 Toyota Camry,local,117000.0,4-cylinder,3.4,"₦ 4,945,000","15 Alarepe Street Gbagada New Garage Lagos State , Bariga",2009
2015 Toyota Highlander,foreign,124000.0,6-cylinder,4.4,"₦ 36,030,000","Lagos, Abule Egba",2015
2014 Honda Civic,foreign,12000.0,4-cylinder,,"₦ 15,030,000","Abuja, Gudu District",2014
2016 Mercedes-Benz GLE 350,foreign,131000.0,6-cylinder,4.4,"₦ 42,015,000","Lagos, Abule Egba",2016
2021 Mercedes-Benz GLE 53 AMG,local,7456.0,6-cylinder,,"₦ 130,030,000","Lagos, Ikate, Lekki",2021
2010 Toyota Camry,local,50000.0,4-cylinder,,"₦ 8,315,000","Lagos, Ikorodu",2010
2009 Toyota Camry,local,75185.0,4-cylinder,,"₦ 6,530,000","Lagos, Ikate, Lekki",2009
2014 Toyota Venza,foreign,143000.0,4-cylinder,,"₦ 20,015,000","Lagos, Ikotun",2014
2017 Honda Accord,local,77000.0,4-cylinder,,"₦ 15,030,000","Lagos, Ilupeju",2017
2017 Mercedes-Benz GLC 300,local,80000.0,4-cylinder,,"₦ 29,015,000","Abuja, Airport Road",2017
2014 Toyota Highlander,foreign,75000.0,6-cylinder,4.5,"₦ 28,815,000","Lagos, Ilupeju",2014
2014 Toyota Camry,foreign,99000.0,4-cylinder,3.9,"₦ 13,700,000","Ilupeju,Lagos, Ilupeju",2014
2013 Honda Accord,local,99000.0,4-cylinder,3.5,"₦ 9,530,000","4 okeowo street , Gbagada",2013
2010 Toyota Camry,foreign,4000.0,4-cylinder,4.0,"₦ 11,500,000","Abuja, Kubwa Express",2010
2012 Toyota Hiace,local,85000.0,4-cylinder,,"₦ 14,530,000","Lagos, Surulere",2012
2017 Toyota Highlander,local,64000.0,6-cylinder,3.5,"₦ 38,015,000","Abuja, Kubuwa Expressway",2017
2016 Toyota Venza,local,64001.0,6-cylinder,3.8,"₦ 18,015,000","Lagos, Ogba",2016
2018 Lexus RX 350,local,46602.0,6-cylinder,4.0,"₦ 35,000,000","Lagos, Lekki",2018
2013 Mercedes-Benz GLK 350,local,62137.0,6-cylinder,4.0,"₦ 18,030,000","Lagos, Agege",2013
2009 Toyota Corolla,local,147000.0,4-cylinder,3.0,"₦ 11,045,000","Abuja, Kubuwa Expressway",2009
2010 Toyota Corolla,local,79000.0,4-cylinder,3.0,"₦ 11,045,000","Abuja, Kubuwa Expressway",2010
2008 Lexus IS 250,local,124000.0,6-cylinder,4.0,"₦ 8,030,000","Abuja, Gwarinpa",2008
2017 Toyota Highlander,local,50000.0,5-cylinder,4.4,"₦ 43,130,000","Lagos, Amuwo-Odofin",2017
2015 Toyota Highlander,foreign,67729.0,6-cylinder,2.9,"₦ 31,015,000","Lagos, Ikeja",2015
2015 Toyota Venza,local,42874.0,4-cylinder,4.0,"₦ 26,015,000","Lagos, Ojodu Berger",2015
2005 Toyota Camry,local,125000.0,4-cylinder,3.4,"₦ 4,515,000","Lagos, Mushin",2005
2019 Toyota Camry,foreign,114953.0,6-cylinder,4.0,"₦ 34,060,000","Abuja, Kubuwa Expressway",2019
2015 Lexus RX 350,foreign,125000.0,6-cylinder,4.4,"₦ 27,015,000","Lagos, Ikeja",2015
2013 Hyundai Sonata,foreign,125000.0,4-cylinder,4.3,"₦ 13,215,000","Lagos, Ipaja",2013
2008 Toyota Sienna,foreign,123000.0,6-cylinder,4.4,"₦ 11,315,000","Lagos, Agege",2008
2009 Pontiac Vibe,foreign,141000.0,4-cylinder,4.4,"₦ 12,515,000","Lagos, Ogba",2009
2016 Honda Pilot,foreign,50000.0,5-cylinder,4.0,"₦ 24,000,000","Lagos, Ikota, Lekki",2016
2010 Acura MDX,local,101000.0,6-cylinder,,"₦ 7,400,000","Lagos, Ipaja",2010
2012 Mercedes-Benz E200,local,61515.0,6-cylinder,3.0,"₦ 10,245,000","Lagos, Agidingbi",2012
2019 KIA Sorento,foreign,74000.0,4-cylinder,4.4,"₦ 28,015,000","Lagos, Mangoro",2019
2013 Lexus RX 350,foreign,85000.0,6-cylinder,4.4,"₦ 26,515,000","Lagos, Mangoro",2013
2015 Toyota Corolla,foreign,87000.0,4-cylinder,4.4,"₦ 15,515,000","Lagos, Mangoro",2015
2017 Hyundai Santa Fe,foreign,125000.0,6-cylinder,4.2,"₦ 27,515,000","Lagos, Mangoro",2017
2012 Toyota Camry,foreign,46602.0,4-cylinder,4.0,"₦ 12,030,000","Abuja, Gwarinpa",2012
2013 Lexus RX 350,foreign,124000.0,6-cylinder,4.5,"₦ 27,000,000","Lagos, Mangoro",2013
2010 Lexus RX 350,local,101283.0,6-cylinder,3.4,"₦ 15,030,000","Lagos, Anthony",2010
2017 Mercedes-Benz C 250,foreign,36039.0,4-cylinder,4.5,"₦ 30,215,000","Lagos, Ojodu Berger",2017
2016 Toyota corolla,foreign,62000.0,4-cylinder,4.0,"₦ 18,030,000","Lagos, Ikorodu",2016
2011 Toyota Camry,foreign,95000.0,4-cylinder,3.6,"₦ 10,500,000","Lagos, Iju",2011
2013 Toyota RAV 4,foreign,95000.0,4-cylinder,4.0,"₦ 17,030,000","Lagos, Iju",2013
2011 Mercedes-Benz E 350,local,621.0,6-cylinder,,"₦ 11,015,000","Abuja, CBD",2011
2010 Toyota corolla,foreign,7456.0,6-cylinder,4.0,"₦ 10,030,000","Lagos, Ikoyi",2010
2006 Lexus IS 250,local,121000.0,6-cylinder,3.5,"₦ 9,815,000","Lagos, Sabo Yaba",2006
2014 Mitsubishi OUTLANDER,foreign,175000.0,4-cylinder,4.3,"₦ 15,015,000","Lagos, Sabo Yaba",2014
2011 Toyota Venza,local,71000.0,4-cylinder,3.5,"₦ 11,815,000","Lagos, Sabo Yaba",2011
2022 Honda CR-V,foreign,32000.0,4-cylinder,4.5,"₦ 42,515,000","Lagos, Sabo Yaba",2022
2003 Toyota Corolla,foreign,182061.0,4-cylinder,4.0,"₦ 8,045,000","Abuja, Lokogoma",2003
2012 Mercedes-Benz ML 350,foreign,38525.0,6-cylinder,4.4,"₦ 29,515,000","Port Harcourt, Rumuomasi",2012
2013 Toyota Avalon,local,69000.0,6-cylinder,3.5,"₦ 15,030,000","Lagos, Ajah",2013
2014 Lexus GS 460,foreign,60894.0,6-cylinder,4.0,"₦ 36,045,000","Abuja, Gwarinpa",2014
2013 Toyota Camry,quick sale,,96K miles,1.1,"₦ 14,000,000","Lagos, Ikeja",2013
2015 Honda Accord,foreign,121000.0,4-cylinder,4.0,"₦ 14,815,000","Lagos, Berger",2015
2016 KIA Rio,local,59030.0,4-cylinder,4.0,"₦ 6,530,000","Lagos, Ogba",2016
2014 Lexus GX 460,foreign,90098.0,6-cylinder,4.0,"₦ 45,045,000","Abuja, Kubwa Express",2014
2013 Mercedes-Benz ML 350,local,31068.0,6-cylinder,,"₦ 27,030,000","Lagos, Lekki",2013
2014 Toyota Corolla,foreign,105000.0,4-cylinder,,"₦ 15,830,000","Lagos, Ipaja",2014
2022 Lexus GX 460,new,34175.0,8-cylinder,5.0,"₦ 120,030,000","Lagos, Ikeja",2022
2010 Toyota Venza,foreign,145000.0,6-cylinder,4.4,"₦ 17,910,000","Lagos, Ogba",2010
2020 Mercedes-Benz C 43 AMG,foreign,40000.0,6-cylinder,4.4,"₦ 50,015,000","Lagos, Lekki",2020
2009 Toyota Camry,local,80156.0,4-cylinder,3.0,"₦ 7,395,000","Rivers, Port Harcourt",2009
2014 Ford Edge,local,8000.0,6-cylinder,,"₦ 15,530,000","Lagos, Ogba",2014
2014 Mercedes-Benz C 300,foreign,146000.0,6-cylinder,4.4,"₦ 16,015,000","Lagos, Ifako-Ijaiye",2014
2014 Mercedes-Benz GLK 350,local,75000.0,6-cylinder,3.5,"₦ 19,015,000","Lagos, Agege",2014
2014 Mercedes-Benz E 350,local,75000.0,6-cylinder,,"₦ 14,000,000","Agege,Lagos, Agege",2014
2020 Land Rover Range Rover Evoque,foreign,3000.0,6-cylinder,3.0,"₦ 67,045,000","Lagos, Jakande, Lekki",2020
2009 Toyota Camry,foreign,125000.0,4-cylinder,4.4,"₦ 12,015,000","Ogun, Ado-Odo/Ota",2009
2012 Acura ZDX,foreign,124000.0,6-cylinder,4.4,"₦ 21,015,000","Ogun, Ado-Odo/Ota",2012
2011 Toyota Camry,local,29000.0,4-cylinder,3.5,"₦ 7,730,000","Lagos, Ogba",2011
2011 Lexus ES 350,foreign,37282.0,4-cylinder,,"₦ 15,530,000","Lagos , Ikeja",2011
2015 Toyota Corolla,foreign,84000.0,4-cylinder,4.5,"₦ 15,530,000","Lagos, Ipaja",2015
2017 Mercedes-Benz GLE 43 AMG,local,43495.0,6-cylinder,4.0,"₦ 30,030,000","Lagos, Jakande, Lekki",2017
2012 Lexus RX 350,foreign,87000.0,6-cylinder,4.5,"₦ 21,030,000","Lagos, Ikeja",2012
2012 Hyundai Veloster,local,55302.0,4-cylinder,,"₦ 9,030,000","Lagos, Ogba",2012
2011 Toyota Sienna,foreign,121000.0,4-cylinder,4.5,"₦ 16,830,000","Lagos, Sabo Yaba",2011
2016 Toyota Corolla,foreign,141000.0,4-cylinder,4.3,"₦ 16,230,000","Lagos, Sabo Yaba",2016
2013 Lexus RX 350,local,150000.0,6-cylinder,4.4,"₦ 26,545,000","Lagos, Ikeja",2013
2008 Toyota Avalon,local,125000.0,6-cylinder,,"₦ 5,730,000","Lagos, Ipaja",2008
2015 Toyota Corolla Sport,foreign,53437.0,4-cylinder,4.4,"₦ 15,815,000","Lagos, Magodo Phase 1",2015
2014 Land Rover Range Rover Sport,foreign,64622.0,8-cylinder,4.5,"₦ 61,015,000","Lagos, Magodo Phase 1",2014
2014 Toyota Avalon,foreign,55923.0,6-cylinder,4.4,"₦ 21,515,000","Lagos, Magodo",2014
2018 Mercedes-Benz GLC 300,foreign,53437.0,6-cylinder,,"₦ 45,015,000","Lagos, Magodo Phase 1",2018
2012 Toyota Camry,local,120000.0,4-cylinder,4.0,"₦ 9,530,000","Abuja, Kubwa Express",2012
2015 Toyota RAV4,local,62137.0,4-cylinder,4.3,"₦ 23,015,000","Lagos, Ipaja",2015
2020 Toyota Highlander,foreign,110000.0,6-cylinder,,"₦ 65,115,000","Lagos, Abule Egba",2020
2011 Toyota Sienna,foreign,0.0,6-cylinder,,"₦ 17,500,000","Lagos, Ago",2011
2011 Toyota Corolla Sport,foreign,53437.0,4-cylinder,,"₦ 12,815,000","Lagos, Magodo",2011
2012 Toyota Highlander,local,145000.0,4-cylinder,3.4,"₦ 21,515,000","Lagos, Berger Mkt",2012
2017 Lexus RX 350,foreign,68000.0,6-cylinder,4.0,"₦ 57,515,000","Lagos, Berger Mkt",2017
2004 Lexus RX 330,local,145000.0,6-cylinder,4.4,"₦ 13,665,000","Lagos, Berger Mkt",2004
2013 Ford Explorer,new,0.0,6-cylinder,5.0,"₦ 22,015,000","Lagos, Mile 2",2013
2014 Lexus GX 460,local,321248.0,8-cylinder,,"₦ 25,030,000","Lagos, Ikotun",2014
2017 Lexus GX 460,local,51000.0,8-cylinder,4.5,"₦ 65,030,000","Lagos, Ikeja",2017
